"","worker_id","accuracy","screener","complete_task","payment_accuracy_threshold","worker_id_found_on_MTurk","task_name","task_date","treatment_payrate","pay_or_not","repeater"
"821","A1GPO13F5EY7FJ",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"822","A36H3PO6JZD414",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"823","ANQG22MEKC96H",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"824","A36XTKYLP4IRDN",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"825","https://goo.gl/forms/tyduDFw49KPslh183",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"826","AXKYFL4TCKS1J",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"827","A2U8QOJRKUCTWG",NA,NA,0,0.25,1,"order1","11/12/2017",0.25,0,0
"828","A1U43WUOJQBK5T",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"829","A3ET9X8TXMGXDI",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"830","A34QVV6QUHYMST",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"831","A1K8D3H6T1B2C8",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"832","A2YB18JHC2C7GF",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"833","A1FC0QMFZOOR52",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"834","A1540UBS9SMV3Q",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"835","A34SLWTNACPBMO",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"836","A1K1DAGLV6OI81",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"837","ATSZCAVI441RM",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"838","A3NE4A5ZACQB4Z",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"839","a2qb6wf5blr5gv",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"840","ALV125PRQ0M7Z",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"841","A1SOLLV4X7XQ0U",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"842","A7E03QY7B281X",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"843","AVN43JD5CFB19",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"844","A1DL3NEZFY4V4E",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"845","A2S13H4RNWQA7T",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"846","A123WW0GJQ6EQM",NA,NA,0,0.25,1,"order1","11/12/2017",0.25,0,0
"847","A2PTPH3BC7LX40",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"848","ALV125PRQ0M7Z",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"849","A1HZXKVQSWNKRA",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"850","ARQA90W3DRJCB",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"851","A1O5B9PULN1EJQ",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"852","A2ALMNRVE9FGQ8",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"853","hj",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"854","A11Z4FC69JLF5U",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"855","hemalatha2018@yandex.com",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"856","A1D7MG93VY3EHI",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"857","A2QQER7NW7JU42",NA,NA,0,0.25,1,"order1","11/12/2017",0.25,0,0
"858","hemalatha2018@yandex.com",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"859","ALT88JWMD3JVJ",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"860","A20TF615Z9XV6O",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"861","A1JO4756D5MOTP",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"862","A1JO4756D5MOTP",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"863","ABKFR0Y6P7NKM",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"864","AYKQ1UN34V8KL",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"865","AK3GZE8MPQL4Y",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"866","A2TBIDHOLOQKUK",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"867","A2LO2DX6H49IKW",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0
"868","A1WKF2VH7TV0H2",0.62,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"869","A1F87RE7NW5GSP",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"870","A2NVXYZX2IEYVJ",0.08,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"871","A35F2841BY4XB4",0.06,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"872","A1YGSIQI52QT9L",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"873","A1Y86N86PAKVHF",0.96,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"874","A2E9B1XBM51XSQ",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"875","A241K3CXIR4129",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"876","A3F341JBNZUTJN",0.9,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"877","A3FJQ2DZJIENKU",0.08,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"878","A278FRS4GXABQU",0.1,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"879","A3H802XRV40Y0B",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"880","A3SOLBCXCRFQ49",0.94,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"881","A3C8SBXXN9CYM0",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"882","A3C2PSZEKN8OWD",0.22,1,1,0.25,1,"order2","11/18/2017",0.4,0,0
"883","A1YPX4OBE2YR2V",0.26,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"884","A191V8LNTTLHSA",0.14,0,1,0.25,0,"order2","11/18/2017",0.4,0,0
"885","ACIZS6S5OQKQ6",0.12,1,1,0.25,1,"order2","11/18/2017",0.4,0,0
"886","A2UVDJENOMQN8W",0.2,1,1,0.25,1,"order2","11/18/2017",0.4,0,0
"887","ASLY4WV7FCUDE",0.2,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"888","A3UE49REX108ZE",0.56,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"889","A2YB18JHC2C7GF",0.82,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"890","A1AYVATMT88U1W",0.6,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"891","A1OFOVU6TCQ2K3",0.22,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"892","A2873IWWYUPLSP",0.7,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"893","AF1HT6VL272QZ",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"894","ABQQXY1B5B840",0.44,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"895","A2NTFS9YPJWO94",0.66,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"896","A3MMGWRK6YMMZL",0.58,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"897","AOZ5HHRV4LTJF",0.64,1,1,0.25,0,"order2","11/18/2017",0.4,0,0
"898","A1V88N4CAYSGXK",0.12,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"899","A2HWHR670RYKCO",0.64,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"900","A3ALBQ4K263CCK",0.1,1,1,0.25,1,"order2","11/18/2017",0.4,0,0
"901","A1WXI0O9JU5HN8",0.5,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"902","ASJU5NZC4EOEX",0.22,1,1,0.25,1,"order2","11/18/2017",0.4,0,0
"903","AGK30V341UN88",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"904","AQFCUJXQPQWZJ",0.74,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"905","A3TFT4U5PYZE2K",0.82,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"906","A3DRGK9DGE0ROU",0.8,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"907","A3P03BW6H6WGMH",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"908","A2BHZNAKEDRYCB",0.98,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"909","A32QWM7BWCSPTS",0.96,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"910","AM0QVBV8L6QCJ",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"911","A2TGOIW7U237NO",0.74,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"912","A2AADXSO2P4QTD",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"913","AFX6NH3WY4A17",0.8,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"914","A3NWQ0535HAXUD",0.66,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"915","A2VGEE0ZIZ8CBQ",0.74,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"916","A3FTR5MN7ZLS8M",0.7,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"917","A21S7MA9DCW95E",0.74,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"918","aok9ztwflplmh",0.66,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"919","a2zx7580nvwa61",0.58,1,1,0.25,0,"order2","11/18/2017",0.4,0,0
"920","A167VC3UAZK86X",0.1,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"921","A1PFE8T2LNWFLV",0.8,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"922","AM5XPD0QQW2AB",0.7,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"923","A19247CJ07E317",0.66,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"924","A2HJ05IDCIY01V",0.68,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"925","A14CTMPO8UBWM6",0.78,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"926","A317RA15E0SZ4P",0.94,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"927","A2XWRLHIG82COE",0.28,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"928","A321CMGDXWPTA3",0.88,1,1,0.25,0,"order2","11/18/2017",0.4,0,0
"929","A14ZT8D7Z6T9IA",0.7,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"930","AQERSNMMM4VR0",0.9,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"931","A21LB023L14XC1",0.98,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"932","A367GMQ1MK9N0B",0.76,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"933","AEZL2AE6EU4FG",0.58,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"934","A2E1NSQL3P3AFQ",1,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"935","ASMEIXETQPZV2",0.24,1,1,0.25,1,"order2","11/18/2017",0.4,0,0
"936","A2TC08CPQM8E7U",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"937","AEPVVWDZE1GKD",0.1,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"938","A31II500URVVD3",0.2,1,1,0.25,1,"order2","11/18/2017",0.4,0,0
"939","A3BUSRXW32A27S",0.96,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"940","A2640WUUMUMYCQ",0.08,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"941","A31AO0YBCXDVHV",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"942","A25OQ8GWGF6S1G",0.62,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"943","A3QN9B9ZS1CWWM",0.78,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"944","A1DWTWQBTQLI6I",0.1,0,1,0.25,0,"order2","11/18/2017",0.4,0,0
"945","A2WHOBB33ZW601",0.32,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"946","A3L4RVVZJEFIP3",0.4,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"947","A2N7BKT13SM1MI",0.18,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"948","A3I8SB05PWN7HO",0.5,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"949","A237SO0Y2E3XFT",0.62,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"950","ASTWEY4TK6TFM",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"951","A36ABFLSNFESVJ",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"952","A12PUQLMN48O5R",0.5,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"953","A2HC9549CZAKNN",0.66,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"954","A3E7KJEEQL03QX",0.76,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"955","A7HO8U70MUTUG",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"956","AYJMZHE6ZIHE4",0.3,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"957","A3FSZ9GBJMBORC",0.04,0,1,0.25,1,"order2","11/18/2017",0.4,0,0
"958","AX9Z7VRQ9BM1E",0.92,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"959","AEZSDZ4PS9CAC",0.8,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"960","A3IM1NBW1G1TCU",0.3,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"961","A7UB1GBM95J3D",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"962","A2XFBUPU9EMQG2",0.72,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"963","A1TT0EIQQTSGOQ",0.58,1,1,0.25,0,"order2","11/18/2017",0.4,0,0
"964","AFNERWJK1G1GH",0.52,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"965","A3ELD23VP27XJ6",0.9,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"966","A3CRALS33KVALH",0.94,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"967","A3EU2ZIKRJTLQD",0.88,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"968","A3DZGDF9HCTAOB",0.8,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"969","A3PRQ2GSU42718",0.86,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"970","A2VE5IV9OD2SK1",0.74,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"971","A3DTPGXKABAFEJ",0.72,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"972","A1DS5O8MSI3ZH0",0.96,1,1,0.25,1,"order2","11/18/2017",0.4,1,0
"973","AOZ5HHRV4LTJF",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"974","A24NDC7JH9LEM1",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"975","A3GERFIF45QJSD",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"976","A2QEX61YIEGLL3",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"977","A2AADXSO2P4QTD",NA,NA,0,0.25,1,"order2","11/18/2017",0.4,0,0
"978","A3SNSWMNXQEHAO",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"979","A2S834OHCORO1W",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"980","A1NBHSRI0M4J01",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"981","A2JG1NAFYN2PMJ",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"982","A2AVEDMU2IZ47L",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"983","ABW3AA22WQOBA",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"984","AW6DFFL8QE1FH",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"985","A11DVZZE26RU7O",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"986","A381XM5ZPMVMDK",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"987","ACI8PUCF5OPDC",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"988","A2NHSQ790LMK2W",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"989","A2RNUSNE06MZFD",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"990","A1C6OI7KRP6FR9",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"991","AUAPLGQ19ISI0",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"992","A1QBF6HGY4SF6U",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"993","A32XC62U3EP5LP",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"994","A212TWWLH7RC48",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"995","APY5858P6BTDY",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"996","A3RAL81XKTKNMS",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"997","A3B0M28EYT4K6",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"998","A3J0X7ZQAXLFPI",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"999","A2AVB1BPNEEJS",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"1000","A2LZ0TBYJ91GYQ",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"1001","A1UKZRDH1T231M",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"1002","A1QUBLZCONL4QD",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"1003","A2SX7HGIO17E1L",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"1004","A1669EVSVOHN54",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0
"1005","A3JTMXHPNCUFNX",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1006","A7GYU5VL06V4M",0.9,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1007","ARG392N6HWZCJ",0.12,0,1,0.25,1,"order2","11/18/2017",0.25,0,0
"1008","A3UUY2UL6TZ55S",0.64,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1009","AM5SUQD290VQM",0.68,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1010","A34LSCB90T5KYE",0.8,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1011","A13V13Y2DJGFT4",0.14,0,1,0.25,1,"order2","11/18/2017",0.25,0,0
"1012","A2RK3W1GHYLED3",0.84,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1013","A1AF4X22JWJ4QE",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1014","A28PG3NQXF9VAA",0.58,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1015","A2P1KI42CJVNIA",0.74,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1016","A2R3QN33QD4A9G",0.98,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1017","A34YUANBOD3S8G",0.94,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1018","A6ZLG85DVAZ3J",0.76,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1019","A1N40V2JVSIJCZ",0.74,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1020","A19F75QCU199K8",0.84,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1021","AWCS6EZAUYR3",0.9,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1022","AHZ7C7ETHYX3N",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1023","A2E2UARVOVDR9Y",0.82,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1024","A2JB4SN4265LW5",0.9,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1025","AH4QNMYBTB3PG",0.9,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1026","A37LZED187CKU3",0.78,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1027","A3LVDUYETYTVO0",0.7,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1028","A18WG7Z9X9GH7E",0.44,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1029","AW5O1RK3W60FC",0.62,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1030","A18CKPSS1FULGI",0.78,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1031","AUSUXKXXQ5HMI",0.68,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1032","A1W4QIYLPKH3Z7",0.94,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1033","A1GFN7WDJ0GX5V",0.7,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1034","A1BHMDRWW9ZYSO",0.72,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1035","A3GSIZ2GX4L1Z3",0.4,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1036","AENJ7GDYBENYX",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1037","A1TK9TRNGXNO8D",0.2,0,1,0.25,1,"order2","11/18/2017",0.25,0,0
"1038","A17Y8Z3QQIF9J4",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1039","A1UE6ET9FZ82BU",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1040","AXP14DS0WPZ9Y",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1041","A16JMJHOUC2MGE",0.64,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1042","A24ZAX5O63WVNI",0.66,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1043","A3BJTYGNU3K82A",0.22,0,1,0.25,1,"order2","11/18/2017",0.25,0,0
"1044","A2CEGV4ZIZWRKY",0.76,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1045","A1TM2K1JESQBE0",0.28,0,1,0.25,1,"order2","11/18/2017",0.25,0,0
"1046","ACSFNLK07LJ2P",0.76,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1047","A37BKPKELKTXAQ",0.7,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1048","A1ZPOMI6ASY65K",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1049","A1KJBWRUDW2HL5",0.16,1,1,0.25,1,"order2","11/18/2017",0.25,0,0
"1050","A29PS1SIVM6BLY",0.98,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1051","A1LB9JOMFQ1UMG",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1052","A2YE4LGMBSC5FS",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1053","A10BH0KB2XIJC0",0.68,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1054","AHMYV0Z9HVQJI",0.6,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1055","A29DTOJJVU7GCA",0.6,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1056","ATTNJ2IHS8MH8",0.88,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1057","AAOTNIRUG84XC",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1058","A3JD4I76G7RKK4",0.78,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1059","A1P47Q6LZPLQ6P",0.88,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1060","A29A2MQMPJW109",0.58,1,1,0.25,0,"order2","11/18/2017",0.25,0,0
"1061","A20MUNY2OLDCLC",0.88,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1062","A3MLB700V9U51W",0.9,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1063","A1CHC86JED9696",0.62,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1064","A3AGU4FBSDDVYS",0.82,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1065","A3U78PTC93FW9G",1,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1066","A31GW1DTYUZ9HD",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1067","A3891AS26VQIAS",0.78,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1068","AGOQKLRBTNRO9",0.76,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1069","A1Y58K9ID2467W",0.58,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1070","A2ZTXC0WB8DPJP",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1071","A1UCM4T7TZDUAO",0.94,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1072","AM9LH93SYN7X8",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1073","A1S6Y0P5M0HNWG",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1074","A3J9HS8I5DUO9V",0.8,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1075","A5TORARVM85VC",0.12,0,1,0.25,1,"order2","11/18/2017",0.25,0,0
"1076","A2H6RIWM50KWA4",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1077","A23GFQ4YFGPV9S",0.48,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1078","AD3ZSVTCXP0Y5",0.62,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1079","AAKP4OLVO5H67",0.88,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1080","ARPBS72HUCKD4",0.84,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1081","A1O1FEM012YZLV",0.8,1,1,0.25,0,"order2","11/18/2017",0.25,0,0
"1082","A1XCR8UPNMH8L",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1083","APJ3Z84350UWX",0.7,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1084","A3RJOM9IU6QKTD",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1085","A3UN1F1EOHKKE6",0.82,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1086","A3TMQ9HAX6LIEM",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1087","ABP1TJVOX62L1",0.74,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1088","A34GD7YNGA18YF",0.94,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1089","A1TBWEENZ908SZ",0.18,0,1,0.25,1,"order2","11/18/2017",0.25,0,0
"1090","	https://berkeley.qualtrics.com/jfe/form/SV_eaeBqqXnUZ5jjQF",0.78,1,1,0.25,0,"order2","11/18/2017",0.25,0,0
"1091","A2SHW0VA0MJ8N0",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1092","A19TBOYPVP8ANP",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1093","A2RU1VD4BUMHFU",0.98,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1094","A17SMQUYV06H84",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1095","A22RQ0UTH584BZ",0.72,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1096","A3RUUCI6HGJKNW",0.4,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
