"","worker_id","accuracy","screener","complete_task","payment_accuracy_threshold","worker_id_found_on_MTurk","task_name","task_date","treatment_payrate","pay_or_not","repeater","group","accuracy_S1","accuracy_S2","accuracy_S3","total_bonus"
"629","A14F22QXIGMF1T",0.72,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"630","A2RQ372B95AVCO",0.86,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"631","A15HRBYM3REOEV",0.96,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"632","AEY67OL8UKB",0.18,0,1,0.25,1,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"633","A1AWCF14O30UY9",0.66,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"634","A1RK314J53UKIN",0.48,1,1,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"635","A3HJC6BU35CPE0",0.86,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"636","A2U0RSZ533K185",0.62,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"637","A307Q6GNALHCF3",0.76,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"638","A3IBSN7ICFKC28",0.98,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"639","AHFGWXN0A2PJM",0.8,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"640","A2U7BMG19Q83GE",0.92,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"641","A2C39KTRMOM1XZ",0.9,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"642","A1UPVYSYMIBKNH",0.86,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"643","A3A916PREHD83",0.92,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"644","A2KOXR5OXIFUIW",0.68,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"645","A1EKL6ZFBQG6C9",0.9,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"646","A1159EV0HX7QLZ",0.58,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"647","A1AYFPD1RFW8P5",0.86,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"648","A2D3TXA2QAVPXW",0.8,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"649","AKZD89B2WLSX7",0.86,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"650","A3MVQVS782U9SG",0.16,0,1,0.25,1,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"651","A1BW76PDMXR58I",0.78,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"652","A2P49IZLX57BEF",0.96,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"653","A2M9D02CIVECE3",0.92,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"654","A5I4Y0GXJM69D",0.22,1,1,0.25,1,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"655","AS9H8KU1EZ2NA",0.7,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"656","A3IW9WEMTWSIXZ",0.1,0,1,0.25,1,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"657","30P69OXL1SNMF",0.94,1,1,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"658","AXM7I4TKT8QW7",0.94,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"659","A3O1KWS96ORC1Q",0.94,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"660","AYZ85PU887QY1",0.68,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"661","A19OIKS5TWXCGS",0.3,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"662","A39EH9228GV09X",0.88,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"663","A2YT5JWINHOI2Y",0.96,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"664","AM4RUMMB8CE8L",0.96,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"665","AMD1LYNQAH3R8",0.68,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"666","A38PC570ZB9OWL",0.48,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"667","A3G9BVVZ14580D",0.96,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"668","A330JJZGJL7IG2",0.7,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"669","A2H7XFDAHUXHK6",0.96,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"670","AD21ES5UMD77U",0.98,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"671","A3PB0KSWXYUEAY",0.14,0,1,0.25,1,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"672","A22J1U3RTB7TG4",0.86,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"673","A2MAGMY4JMDD3V",0.86,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"674","AXLMOFXKXSU0B",0.98,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"675","A1R1X2YAR5DQ39",0.26,0,1,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"676","ALDSIOBRWMZSI",0.78,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"677","A79MQ723GXU6M",0.92,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"678","A1OP238L5ZBHZV",0.94,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"679","AHHT685YY2WOC",0.58,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"680","A2G3G60TB7HCJE",0.82,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"681","A3FPX5HIFBDJYX",0.48,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"682","A2IPO6UJZDIQ91",0.74,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"683","ALVNLAB9WP9I4",0.92,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"684","A1LM0Y5RK0S3TM",0.86,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"685","A1DUPOUC9RNU4L",0.74,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"686","A5BEH1IONAYMB",0.98,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"687","A29X1A8AF3TUQP",0.26,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"688","A2EELTS09HUTSF",0.36,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"689","a1wmognu4ffqy8",0.88,1,1,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"690","A1EGURYLHYQKD7",0.86,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"691","A2FBJV1VAI9SQ6",0.72,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"692","A2HBEHEUR3ER78",0.88,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"693","A29JFLUX9FM3OK",0.44,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"694","A30J4IZCMCR31F",0.7,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"695","A1BLQCLUALGX78",0.76,1,1,0.25,1,"order1","2017-11-12",0.4,1,0,NA,NA,NA,NA,NA
"696","A3IP6UCY1JIIHV",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"697","A37KREDYGDTP4U",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"698","A31MUX0WVEC6XU",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"699","A3OXSIR9YH1FT6",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"700","AE3CVK2OYA242",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"701","AGDJB8B8CDZ71",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"702","A1QORHN15R6YN",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"703","A3FOZW3TFS6KMN",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"704","AP43EYS9D1Z9E",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"705","A2F0X4LN9N4O4C",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"706","A36XTKYLP4IRDN",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"707","A39V6GZEHSLZLF",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"708","A88IDP4W0BJ7P",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"709","ACH337Q8X1SOI",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"710","A1YBJN6WT3X8B5",NA,NA,0,0.25,0,"order1","2017-11-12",0.4,0,0,NA,NA,NA,NA,NA
"711","A2RWG1BDW949U1",0.62,0,1,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"712","A2Z596CRYWL6XC",0.96,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"713","A1EN9IMH5K6QQ6",0.32,0,1,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"714","AUQ6VQAPVMVJ7",0.16,0,1,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"715","AKU8W6XB2OWVZ",0.62,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"716","A3FCBF2TVA1YXT",0.86,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"717","A2JI7RGC80105T",0.26,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"718","A2XZPWQ4LY808R",0.9,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"719","A22A0A73TE6P9E",0.74,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"720","AZBZBTTME3HAI",0.92,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"721","A3GS62VVADHTO7",0.96,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"722","A22RQ0UTH584BZ",0.7,1,1,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"723","ANN162CY5IAGN",0.84,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"724","A369K7I5SXBPNC",0.98,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"725","A1REYZC48NXSD8",0.9,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"726","A1BF7HX8R2HZ56",0.96,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"727","A1T8EFHGSEE3RD",0.76,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"728","AM5CFEE9TX19X",0.72,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"729","A1NSWJKFJIZ06J",0.78,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"730","AA90P0SNOQZJZ",0.72,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"731","A59VBWN2OQJYE",0.76,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"732","AH6Y23NSDW7QZ",0.96,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"733","A1B7ST6P0OAV18",0.84,1,1,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"734","AP43EYS9D1Z9E",0.76,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"735","AVCAQD8CI21W9",0.46,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"736","A1JCQ3A0NNNIF5",0.12,0,1,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"737","A1XC5OV00MECKQ",0.84,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"738","AM4XMBBP5RX3V",0.72,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"739","AF18OIZ0GWGP2",0.96,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"740","A2WOZPIFGD3RDK",0.96,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"741","ASLGHXA4453BQ",0.9,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"742","ASWRCA8J5G771",0.9,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"743","A74FLL2AIG261",0.88,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"744","AQOS64ELJWA62",0.9,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"745","A1UH47OTAH2RT9",0.26,0,1,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"746","A303MN1VOKQG5I",0.24,1,1,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"747","A3PUS6DS64BDGI",0.26,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"748","A1SBFOZG5J97Z1",0.64,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"749","A2XUGLS5WG70B6",0.68,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"750","AJ32V2I6J9PET",0.18,0,1,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"751","A5LYLHG880ABE",0.66,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"752","A3GVKB5XT6G8M4",0.16,0,1,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"753","A26UJELT0E2A4E",0.96,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"754","$0.25",0.52,1,1,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"755","A3C3RLZKKHH1FC",0.82,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"756","A28A3HF3LSEIDT",0.82,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"757","A219VCQZADQ45W",0.88,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"758","A14ZR0O5JVJ5A0",0.86,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"759","ANKRUP6HERP5W",0.1,1,1,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"760","A345RMXKPKS5AD",0.84,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"761","A20TKPCBXIP8BJ",0.94,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"762","A3351QPDBR87VZ",0.82,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"763","A123WW0GJQ6EQM",0.78,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"764","A19L7TOV6IAQBV",0.82,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"765","A1K0NCFPCVOQ2W",0.26,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"766","A3DFCGAXJHV1P9",0.4,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"767","A1RDLSKQXO1HX6",0.76,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"768","A39GP79ULCP9J2",0.92,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"769","A3PDTUA1YLJTMC",0.44,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"770","A10443E11ZWEHJ",0.82,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"771","AU7VI56ZFMYCW",0.98,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"772","A2U8QOJRKUCTWG",0.8,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"773","A35YNJUMW7VTM7",0.88,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"774","A2474XJDNDK1A0",0.94,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"775","A12Q6033OGVFCZ",0.54,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"776","A3OD4SK1S52QVT",0.08,0,1,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"777","A2NGQVFMEXXA7G",0.92,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"778","AGIAB7LSTJWI8",0.44,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"779","A25F6WT9CIM0Z5",0.1,0,1,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"780","A19CYG3BHEAXOK",0.94,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"781","A4IX0UUC3A3GY",0.8,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"782","A3ICIAX4XIZCQF",0.64,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"783","A2UFHATEG76AO5",0.8,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"784","A1VF6C9ZSW2K22",0.92,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"785","A18CJV98RSI454",0.72,0,1,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"786","A321CMGDXWPTA3",0.8,1,1,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"787","A2DABB2TUS8ZDH",0.98,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"788","A272A0JGRTBFCR",0.74,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"789","A2PF5MNLSCVO8A",0.82,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"790","A2VI9FFULI58OZ",0.74,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"791","AS3NVQVA4OC91",0.96,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"792","A2IANOAEZEIN96",0.26,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"793","A27B0BV6MNTEPZ",0.92,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"794","A3PTO0DMF57GDG",0.54,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"795","ABREDVJ6LQDOF",0.66,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"796","A3KPHLHEGCOLBI",0.62,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"797","A29X5S2VA01LJH",0.54,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"798","ABKFR0Y6P7NKM",0.92,1,1,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"799","AEV6NCFNFZERX",0.98,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"800","A21B78D7E5N17N",0.94,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"801","A2A4S9LCF1R181",0.88,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"802","A1R37XA9QPSIAN",0.8,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"803","A1V0L5FYLMAHTG",0.82,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"804","AHS25EUBSVR17",0.7,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"805","AI01TBF4CXKXI",0.42,1,1,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"806","A1BTZRP5VVYGCC",0.18,0,1,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"807","ACH337Q8X1SOI",0.14,0,1,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"808","A3IQ7EGSSQF1AA",0.78,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"809","A3UCP8QT39UC3",0.92,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"810","A247XBBD0X6O8S",0.82,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"811","A1B1QF55I0BUXT",0.74,1,1,0.25,1,"order1","11/12/2017",0.25,1,0,NA,NA,NA,NA,NA
"812","A343X541HJ54G",0.58,0,1,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"813","A2WQIIG1FS2Q6R",0.7,1,1,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"814","A2XVL0RNQMWI17",0.54,1,1,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"815","A2622OUSQNVDEK",0.88,1,1,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"816","A30KYQGABO7JER",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"817","ARJ8XLYXTWNE",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"818","A3IR7DFEKLLLO",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"819","A2IE8K871N2FRB",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"820","A88IDP4W0BJ7P",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"821","A1GPO13F5EY7FJ",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"822","A36H3PO6JZD414",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"823","ANQG22MEKC96H",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"824","A36XTKYLP4IRDN",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"825","https://goo.gl/forms/tyduDFw49KPslh183",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"826","AXKYFL4TCKS1J",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"827","A2U8QOJRKUCTWG",NA,NA,0,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"828","A1U43WUOJQBK5T",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"829","A3ET9X8TXMGXDI",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"830","A34QVV6QUHYMST",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"831","A1K8D3H6T1B2C8",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"832","A2YB18JHC2C7GF",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"833","A1FC0QMFZOOR52",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"834","A1540UBS9SMV3Q",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"835","A34SLWTNACPBMO",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"836","A1K1DAGLV6OI81",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"837","ATSZCAVI441RM",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"838","A3NE4A5ZACQB4Z",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"839","a2qb6wf5blr5gv",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"840","ALV125PRQ0M7Z",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"841","A1SOLLV4X7XQ0U",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"842","A7E03QY7B281X",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
