"","worker_id","group","round","round_bonus","round_timespent","round_accuracy","round_screener","CQ1","CQ2","CQ3","CQ4","CQ5"
"700","A2V272VAW0GIPL","TTT","three",1,"170.931","0.882352941176471","1","a lot less than half","1","Yes","41 or more","No"
"701","A1LEFMRDPX5FV","TTT","three",1,"225.622","0.647058823529412","1","a lot more than half","1","No","21 to 30","No"
"702","A3ESC1H6BBKF30","TTT","three",1,"23.811","0.176470588235294","1","around half","1","Yes","21 to 30","Yes"
"703","A160ZTD45HEUM5","TTT","three",1,"129.558","0.705882352941177","1","a lot less than half","3","Yes","41 or more","No"
"704","A2UCY7PC4D4U9X","TTT","three",1,"405.819","0.941176470588235","1","around half","2","Yes","0 to 10","No"
"705","A1B2V27QSGPT6W","TTT","three",1,"227.9","0.941176470588235","1","a lot less than half","3","Yes","41 or more","No"
"706","A3DX682PHXMXIF","TTT","three",1,"86.185","1","1","a lot less than half","2","Yes","41 or more","No"
"707","A3P5BJ1GA3NLBY","TTT","three",1,"99.495","0.941176470588235","1","a lot more than half","3","Yes","21 to 30","No"
"708","A35ARURSRU6UAZ","TTT","three",1,"65.508","1","1","a lot more than half","2","Yes","41 or more","No"
"709","A2BEH9YQPHKP6A","TTT","three",1,"65.127","0.882352941176471","1","a lot more than half","2","Yes","41 or more","No"
"710","A1J0GU26323WVA","TTT","three",1,"59.475","0.941176470588235","1","a lot more than half","2","Yes","41 or more","Yes"
"711","ALGT35T85XA2O","TTT","three",1,"81.802","0.941176470588235","1","around half","2","No","41 or more","No"
"712","AZL4QYVN4R3NS","TTT","three",1,"46.637","1","1","around half","1","Yes","41 or more","No"
"713","AVJ2J2LH1WMQB","TTT","three",1,"54.355","0.705882352941177","1","a lot more than half","1","Yes","41 or more","No"
"714","A1QEQOI98976S0","TTT","three",1,"65.674","0.647058823529412","1","around half","1","Yes","41 or more","No"
"715","A31J46CL1IXDAZ","TTT","three",1,"147.862","0.882352941176471","1","a lot more than half","2","Yes","31 to 40","Yes"
"716","A53LV70R73Q73","TTT","three",1,"95.028","0.941176470588235","1","around half","2","Yes","31 to 40","No"
"717","A3FPJQIREBQ8OV","TTT","three",1,"50.943","1","1","around half","3","Yes","41 or more","Yes"
"718","AEDM9AO2R1LKB","TTT","three",1,"336.888","0.882352941176471","1","around half","3","Yes","21 to 30","No"
"719","A2592UTCHSDXAY","TTT","three",1,"86.57","0.705882352941177","1","a lot less than half","1","Yes","41 or more","Yes"
"720","A2WS2N6YRHWUO7","TTT","three",1,"65.272","0.764705882352941","1","around half","1","Yes","21 to 30","Yes"
"721","A1LF7EXQHHM40B","TTT","three",1,"154.213","0.823529411764706","1","a lot less than half","1","Yes","21 to 30","No"
"722","A1F2QQ8D4373H1","TTT","three",1,"47.136","0.764705882352941","1","a lot more than half","2","Yes","41 or more","No"
"723","A1ROEDVMTO9Y3X","TTT","three",1,"86.875","0.823529411764706","1","around half","3","Yes","41 or more","Yes"
"724","A5A3TSXJ0HF0V","TTT","three",1,"111.397","0.764705882352941","1","around half","2","Yes","31 to 40","No"
"725","ACF8CYOJ1P4GC","TTT","three",1,"76.035","1","1","around half","2","Yes","21 to 30","No"
"726","A13Z8G7A82NJIN","TTT","three",1,"90.909","1","1","a lot more than half","2","Yes","41 or more","Yes"
"727","A1E2K9Z2G98EDK","TTT","three",1,"295.335","0.823529411764706","1","a lot more than half","1","Yes","31 to 40","No"
"728","A3QQXOVQ0YKMZF","TTT","three",1,"129.581","1","1","around half","1","Yes","21 to 30","Yes"
"729","A1NDM9R54FJMPW","TTT","three",1,"396.102","0.941176470588235","1","around half","1","Yes","11 to 20","Yes"
